"","luck_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond","luck_vas_combined_source"
"3241","Ability","Darrel","s1094","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Knowledge","VAS"
"3242","Luck","Emma","s1094","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Ignorance","VAS"
"3243","Ability","Gerald","s1094","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Gettier","VAS"
"3247","Luck","Darrel","s10942","63947e8c9e47bc0056f78f402f3898f1","Yes",21,"female",14,"Gettier","VAS"
"3248","Ability","Gerald","s10942","63947e8c9e47bc0056f78f402f3898f1","Yes",21,"female",14,"Ignorance","VAS"
"3253","Luck","Emma","s10948","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Gettier","VAS"
"3254","Ability","Darrel","s10948","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Knowledge","VAS"
"3255","Ability","Gerald","s10948","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Ignorance","VAS"
"3283","Luck","Gerald","s10963","63947e8c9e47bc0056f78f402f3898f1","Yes",21,"female",15,"Gettier","VAS"
"3284","Ability","Emma","s10963","63947e8c9e47bc0056f78f402f3898f1","Yes",21,"female",15,"Knowledge","VAS"
"3285","Ability","Darrel","s10963","63947e8c9e47bc0056f78f402f3898f1","Yes",21,"female",15,"Ignorance","VAS"
"3331","Luck","Emma","s10987","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",16,"Knowledge","VAS"
"3332","Luck","Gerald","s10987","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",16,"Gettier","VAS"
"3340","Luck","Emma","s10993","f19f790831cbe3722ccd98fd63d3d902","Yes",19,"male",13,"Knowledge","VAS"
"3341","Luck","Darrel","s10993","f19f790831cbe3722ccd98fd63d3d902","Yes",19,"male",13,"Ignorance","VAS"
"3342","Luck","Gerald","s10993","f19f790831cbe3722ccd98fd63d3d902","Yes",19,"male",13,"Gettier","VAS"
"3355","Ability","Darrel","s1100","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance","VAS"
"3356","Ability","Emma","s1100","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge","VAS"
"3357","Luck","Gerald","s1100","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier","VAS"
"3360","Luck","Darrel","s11000","f19f790831cbe3722ccd98fd63d3d902","Yes",20,"female",18,"Knowledge","VAS"
"3364","Ability","Emma","s11004","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",15,"Ignorance","VAS"
"3365","Luck","Darrel","s11004","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",15,"Knowledge","VAS"
"3366","Luck","Gerald","s11004","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",15,"Gettier","VAS"
"3368","Ability","Darrel","s11005","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",11,"Knowledge","VAS"
"3369","Ability","Emma","s11005","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",11,"Ignorance","VAS"
"3370","Ability","Darrel","s11007","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",18,"Knowledge","VAS"
"3371","Luck","Gerald","s11007","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",18,"Gettier","VAS"
"3372","Luck","Emma","s11007","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",18,"Ignorance","VAS"
"3373","Ability","Darrel","s11008","63947e8c9e47bc0056f78f402f3898f1","Yes",21,"female",15,"Knowledge","VAS"
"3374","Ability","Emma","s11008","63947e8c9e47bc0056f78f402f3898f1","Yes",21,"female",15,"Ignorance","VAS"
"3388","Luck","Emma","s11017","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Gettier","Binary"
"3389","Luck","Darrel","s11017","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Knowledge","Binary"
"3390","Ability","Gerald","s11017","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Ignorance","Binary"
"3406","Ability","Darrel","s11024","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",18,"Gettier","VAS"
"3407","Ability","Gerald","s11024","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",18,"Knowledge","VAS"
"3408","Ability","Emma","s11024","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",18,"Ignorance","VAS"
"3412","Luck","Emma","s11028","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",14,"Knowledge","VAS"
"3413","Ability","Darrel","s11028","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",14,"Gettier","VAS"
"3414","Luck","Gerald","s11028","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"male",14,"Ignorance","VAS"
"3442","Ability","Emma","s11042","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",26,"male",13,"Knowledge","VAS"
"3443","Ability","Darrel","s11042","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",26,"male",13,"Gettier","VAS"
"3444","Luck","Gerald","s11042","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",26,"male",13,"Ignorance","VAS"
"3448","Ability","Gerald","s11047","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",13,"Gettier","VAS"
"3449","Ability","Darrel","s11047","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",13,"Ignorance","VAS"
"3450","Luck","Emma","s11047","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",13,"Knowledge","VAS"
"3451","Ability","Darrel","s1105","6109cf70459f0edc57ccb89cf26d66ef","No",37,"male",14,"Gettier","VAS"
"3452","Ability","Gerald","s1105","6109cf70459f0edc57ccb89cf26d66ef","No",37,"male",14,"Knowledge","VAS"
"3453","Luck","Emma","s1105","6109cf70459f0edc57ccb89cf26d66ef","No",37,"male",14,"Ignorance","VAS"
"3457","Luck","Darrel","s11054","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",6,"Gettier","VAS"
"3458","Luck","Gerald","s11054","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",6,"Knowledge","VAS"
"3459","Luck","Emma","s11054","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",6,"Ignorance","VAS"
"3472","Ability","Emma","s11068","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",59,"male",11,"Gettier","VAS"
"3473","Luck","Gerald","s11068","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",59,"male",11,"Ignorance","VAS"
"3478","Ability","Darrel","s11071","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",15,"Gettier","VAS"
"3479","Luck","Emma","s11071","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",15,"Ignorance","VAS"
"3480","Ability","Gerald","s11071","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",15,"Knowledge","VAS"
"3481","Luck","Emma","s11074","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",15,"Gettier","Binary"
"3483","Ability","Darrel","s11074","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",15,"Ignorance","Binary"
"3484","Ability","Emma","s11075","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Ignorance","Binary"
"3485","Luck","Darrel","s11075","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Gettier","Binary"
"3486","Ability","Gerald","s11075","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Knowledge","Binary"
"3493","Luck","Gerald","s11080","64ba90ce7822b9c898df033ebb8c2c18","No",23,"male",12,"Knowledge","VAS"
"3494","Luck","Emma","s11080","64ba90ce7822b9c898df033ebb8c2c18","No",23,"male",12,"Ignorance","VAS"
"3495","Ability","Darrel","s11080","64ba90ce7822b9c898df033ebb8c2c18","No",23,"male",12,"Gettier","VAS"
"3496","Ability","Darrel","s11082","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",12,"Ignorance","Binary"
"3497","Luck","Emma","s11082","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",12,"Gettier","Binary"
"3498","Luck","Gerald","s11082","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",12,"Knowledge","Binary"
"3500","Luck","Emma","s1109","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"female",14,"Gettier","VAS"
"3501","Ability","Darrel","s1109","c22875ee12b4cdfb8843ead3b8e1ddf8","No",19,"female",14,"Ignorance","VAS"
"3514","Luck","Gerald","s11100","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"male",17,"Gettier","VAS"
"3515","Luck","Emma","s11100","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"male",17,"Ignorance","VAS"
"3516","Ability","Darrel","s11100","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"male",17,"Knowledge","VAS"
"3544","Luck","Darrel","s11120","c6e892a926333f0840a81af6fa74a6c6","No",23,"female",16,"Ignorance","VAS"
"3545","Luck","Gerald","s11120","c6e892a926333f0840a81af6fa74a6c6","No",23,"female",16,"Knowledge","VAS"
"3546","Luck","Emma","s11120","c6e892a926333f0840a81af6fa74a6c6","No",23,"female",16,"Gettier","VAS"
"3553","Ability","Gerald","s11123","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",13,"Knowledge","Binary"
"3554","Luck","Darrel","s11123","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",13,"Gettier","Binary"
"3555","Ability","Emma","s11123","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",13,"Ignorance","Binary"
"3559","Ability","Emma","s11126","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",40,"male",12,"Ignorance","VAS"
"3560","Ability","Darrel","s11126","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",40,"male",12,"Gettier","VAS"
"3561","Ability","Gerald","s11126","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",40,"male",12,"Knowledge","VAS"
"3562","Ability","Darrel","s11127","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",14,"Ignorance","Binary"
"3563","Ability","Gerald","s11127","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",14,"Gettier","Binary"
"3564","Ability","Emma","s11127","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",14,"Knowledge","Binary"
"3565","Luck","Gerald","s11128","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",16,"Knowledge","Binary"
"3566","Ability","Emma","s11128","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",16,"Ignorance","Binary"
"3567","Luck","Darrel","s11128","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"female",16,"Gettier","Binary"
"3571","Luck","Gerald","s11130","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",17,"Gettier","VAS"
"3572","Luck","Emma","s11130","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",17,"Knowledge","VAS"
"3573","Luck","Darrel","s11130","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",17,"Ignorance","VAS"
"3595","Ability","Darrel","s11146","c6e892a926333f0840a81af6fa74a6c6","No",23,"female",17,"Gettier","VAS"
"3597","Luck","Emma","s11146","c6e892a926333f0840a81af6fa74a6c6","No",23,"female",17,"Knowledge","VAS"
"3604","Luck","Darrel","s11156","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Knowledge","VAS"
"3605","Ability","Gerald","s11156","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Gettier","VAS"
"3606","Ability","Emma","s11156","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Ignorance","VAS"
"3622","Luck","Gerald","s11163","c6e892a926333f0840a81af6fa74a6c6","No",22,"male",15,"Knowledge","VAS"
"3623","Luck","Darrel","s11163","c6e892a926333f0840a81af6fa74a6c6","No",22,"male",15,"Gettier","VAS"
"3624","Luck","Emma","s11163","c6e892a926333f0840a81af6fa74a6c6","No",22,"male",15,"Ignorance","VAS"
"3655","Luck","Emma","s11181","c6e892a926333f0840a81af6fa74a6c6","No",24,"male",18,"Knowledge","VAS"
"3656","Ability","Darrel","s11181","c6e892a926333f0840a81af6fa74a6c6","No",24,"male",18,"Gettier","VAS"
"3657","Ability","Gerald","s11181","c6e892a926333f0840a81af6fa74a6c6","No",24,"male",18,"Ignorance","VAS"
"3673","Luck","Emma","s1119","6109cf70459f0edc57ccb89cf26d66ef","No",21,"female",12,"Gettier","VAS"
"3674","Ability","Gerald","s1119","6109cf70459f0edc57ccb89cf26d66ef","No",21,"female",12,"Knowledge","VAS"
"3675","Ability","Darrel","s1119","6109cf70459f0edc57ccb89cf26d66ef","No",21,"female",12,"Ignorance","VAS"
"3686","Ability","Emma","s11194","64ba90ce7822b9c898df033ebb8c2c18","No",22,"female",12,"Ignorance","VAS"
"3688","Ability","Gerald","s11197","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Ignorance","VAS"
"3689","Luck","Emma","s11197","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Gettier","VAS"
"3690","Ability","Darrel","s11197","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Knowledge","VAS"
"3694","Ability","Emma","s1120","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Ignorance","VAS"
"3695","Ability","Gerald","s1120","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Knowledge","VAS"
"3696","Ability","Darrel","s1120","c22875ee12b4cdfb8843ead3b8e1ddf8","No",21,"female",16,"Gettier","VAS"
"3697","Ability","Emma","s11200","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Ignorance","VAS"
"3698","Ability","Darrel","s11200","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Knowledge","VAS"
"3699","Ability","Gerald","s11200","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Gettier","VAS"
"3700","Luck","Emma","s11201","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Knowledge","VAS"
"3701","Luck","Gerald","s11201","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Gettier","VAS"
"3702","Luck","Darrel","s11201","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Ignorance","VAS"
"3718","Luck","Emma","s11208","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Knowledge","VAS"
"3719","Luck","Darrel","s11208","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Ignorance","VAS"
"3720","Luck","Gerald","s11208","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"male",14,"Gettier","VAS"
"3727","Luck","Emma","s11211","c6e892a926333f0840a81af6fa74a6c6","No",21,"male",14,"Ignorance","VAS"
"3728","Ability","Gerald","s11211","c6e892a926333f0840a81af6fa74a6c6","No",21,"male",14,"Gettier","VAS"
"3729","Ability","Darrel","s11211","c6e892a926333f0840a81af6fa74a6c6","No",21,"male",14,"Knowledge","VAS"
"3751","Ability","Emma","s11219","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Ignorance","VAS"
"3752","Luck","Darrel","s11219","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Gettier","VAS"
"3753","Ability","Gerald","s11219","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Knowledge","VAS"
"3763","Luck","Darrel","s11223","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Ignorance","VAS"
"3764","Luck","Emma","s11223","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Knowledge","VAS"
"3765","Luck","Gerald","s11223","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Gettier","VAS"
"3769","Luck","Gerald","s11227","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",18,"Ignorance","VAS"
"3770","Ability","Emma","s11227","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",18,"Knowledge","VAS"
"3771","Ability","Darrel","s11227","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",18,"Gettier","VAS"
"3772","Luck","Gerald","s11228","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"male",12,"Ignorance","Binary"
"3773","Ability","Emma","s11228","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"male",12,"Knowledge","Binary"
"3774","Luck","Darrel","s11228","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",20,"male",12,"Gettier","Binary"
"3781","Ability","Darrel","s11232","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",21,"female",15,"Knowledge","Binary"
"3782","Ability","Gerald","s11232","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",21,"female",15,"Gettier","Binary"
"3783","Luck","Emma","s11232","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",21,"female",15,"Ignorance","Binary"
"3793","Luck","Emma","s11236","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Gettier","VAS"
"3794","Ability","Darrel","s11236","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Knowledge","VAS"
"3795","Ability","Gerald","s11236","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",15,"Ignorance","VAS"
"3796","Luck","Gerald","s11237","c6e892a926333f0840a81af6fa74a6c6","No",21,"female",16,"Ignorance","VAS"
"3797","Ability","Darrel","s11237","c6e892a926333f0840a81af6fa74a6c6","No",21,"female",16,"Knowledge","VAS"
"3798","Luck","Emma","s11237","c6e892a926333f0840a81af6fa74a6c6","No",21,"female",16,"Gettier","VAS"
"3808","Ability","Darrel","s11247","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",12,"Knowledge","VAS"
"3809","Ability","Emma","s11247","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",12,"Ignorance","VAS"
"3810","Ability","Gerald","s11247","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",12,"Gettier","VAS"
"3823","Ability","Gerald","s11257","64ba90ce7822b9c898df033ebb8c2c18","No",32,"female",10,"Gettier","VAS"
"3824","Luck","Emma","s11257","64ba90ce7822b9c898df033ebb8c2c18","No",32,"female",10,"Ignorance","VAS"
"3825","Ability","Darrel","s11257","64ba90ce7822b9c898df033ebb8c2c18","No",32,"female",10,"Knowledge","VAS"
"3826","Ability","Darrel","s11258","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",45,"female",14,"Ignorance","VAS"
"3827","Ability","Gerald","s11258","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",45,"female",14,"Knowledge","VAS"
"3828","Luck","Emma","s11258","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",45,"female",14,"Gettier","VAS"
"3838","Luck","Gerald","s11262","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",16,"Gettier","Binary"
"3839","Luck","Emma","s11262","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",16,"Knowledge","Binary"
"3840","Luck","Darrel","s11262","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",16,"Ignorance","Binary"
"3845","Luck","Darrel","s11266","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Gettier","VAS"
"3846","Ability","Emma","s11266","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",14,"Ignorance","VAS"
"3847","Luck","Gerald","s11267","ecb1153cd73ee30290a753fb74358c19","Yes",18,"female",13,"Gettier","VAS"
"3848","Ability","Darrel","s11267","ecb1153cd73ee30290a753fb74358c19","Yes",18,"female",13,"Ignorance","VAS"
"3849","Luck","Emma","s11267","ecb1153cd73ee30290a753fb74358c19","Yes",18,"female",13,"Knowledge","VAS"
"3851","Ability","Gerald","s11268","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Ignorance","VAS"
"3852","Luck","Darrel","s11268","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Gettier","VAS"
"3859","Luck","Darrel","s11276","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",21,"female",16,"Gettier","VAS"
"3860","Ability","Emma","s11276","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",21,"female",16,"Ignorance","VAS"
"3861","Ability","Gerald","s11276","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",21,"female",16,"Knowledge","VAS"
"3872","Ability","Darrel","s11282","64ba90ce7822b9c898df033ebb8c2c18","No",30,"female",13,"Ignorance","VAS"
"3873","Luck","Gerald","s11282","64ba90ce7822b9c898df033ebb8c2c18","No",30,"female",13,"Gettier","VAS"
"3877","Ability","Darrel","s11291","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Knowledge","VAS"
"3878","Luck","Gerald","s11291","c6e892a926333f0840a81af6fa74a6c6","No",22,"female",16,"Ignorance","VAS"
"3880","Ability","Darrel","s11292","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Gettier","VAS"
"3881","Ability","Emma","s11292","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Ignorance","VAS"
"3882","Luck","Gerald","s11292","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Knowledge","VAS"
"3898","Luck","Emma","s11298","c6e892a926333f0840a81af6fa74a6c6","No",50,"female",18,"Gettier","VAS"
"3899","Ability","Gerald","s11298","c6e892a926333f0840a81af6fa74a6c6","No",50,"female",18,"Knowledge","VAS"
"3900","Luck","Darrel","s11298","c6e892a926333f0840a81af6fa74a6c6","No",50,"female",18,"Ignorance","VAS"
"3925","Ability","Gerald","s11308","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",13,"Ignorance","VAS"
"3926","Luck","Emma","s11308","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",13,"Gettier","VAS"
"3927","Ability","Darrel","s11308","c6e892a926333f0840a81af6fa74a6c6","No",20,"female",13,"Knowledge","VAS"
"3949","Luck","Darrel","s11324","c6e892a926333f0840a81af6fa74a6c6","No",21,"female",14,"Knowledge","VAS"
"3950","Luck","Emma","s11324","c6e892a926333f0840a81af6fa74a6c6","No",21,"female",14,"Ignorance","VAS"
"3951","Luck","Gerald","s11324","c6e892a926333f0840a81af6fa74a6c6","No",21,"female",14,"Gettier","VAS"
"3955","Luck","Emma","s11328","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Gettier","VAS"
"3956","Ability","Gerald","s11328","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Knowledge","VAS"
"3957","Luck","Darrel","s11328","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Ignorance","VAS"
"3961","Ability","Gerald","s11331","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",14,"Ignorance","VAS"
"3962","Luck","Darrel","s11331","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",14,"Knowledge","VAS"
"3963","Luck","Emma","s11331","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",14,"Gettier","VAS"
"3970","Luck","Gerald","s11336","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Gettier","VAS"
"3972","Luck","Emma","s11336","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Knowledge","VAS"
"3973","Luck","Emma","s11337","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",13,"Ignorance","Binary"
"3974","Luck","Gerald","s11337","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",13,"Knowledge","Binary"
"3975","Luck","Darrel","s11337","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",18,"female",13,"Gettier","Binary"
"3976","Ability","Darrel","s11339","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Gettier","VAS"
"3977","Luck","Emma","s11339","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Ignorance","VAS"
"3978","Ability","Gerald","s11339","8ceb72b59172af0d6a8d657e76ec4ce8","Yes",19,"female",13,"Knowledge","VAS"
"3979","Ability","Darrel","s1134","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Gettier","VAS"
"3980","Luck","Gerald","s1134","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Knowledge","VAS"
"3981","Luck","Emma","s1134","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Ignorance","VAS"
