"","know_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond","vignette_order","cond_order"
"2307","Knows","Gerald","s10299","82d647ec9366dd067a092145d7d8ee7b","Yes",20,"female",16,"Knowledge","EDG","IGK"
"2311","Believes","Emma","s10301","ecb1153cd73ee30290a753fb74358c19","No",19,"female",14,"Gettier","EDG","GIK"
"2312","Believes","Darrel","s10301","ecb1153cd73ee30290a753fb74358c19","No",19,"female",14,"Ignorance","EDG","GIK"
"2313","Knows","Gerald","s10301","ecb1153cd73ee30290a753fb74358c19","No",19,"female",14,"Knowledge","EDG","GIK"
"2317","Believes","Emma","s10310","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",13,"Ignorance","DGE","KGI"
"2318","Believes","Gerald","s10310","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",13,"Gettier","DGE","KGI"
"2319","Knows","Darrel","s10310","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",13,"Knowledge","DGE","KGI"
"2344","Knows","Darrel","s10329","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",13,"Ignorance","DGE","IKG"
"2345","Believes","Emma","s10329","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",13,"Gettier","DGE","IKG"
"2346","Believes","Gerald","s10329","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",13,"Knowledge","DGE","IKG"
"2350","Believes","Emma","s10330","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Gettier","EDG","GIK"
"2351","Believes","Gerald","s10330","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Knowledge","EDG","GIK"
"2352","Believes","Darrel","s10330","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Ignorance","EDG","GIK"
"2359","Knows","Darrel","s10339","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",15,"Gettier","EDG","KGI"
"2360","Believes","Emma","s10339","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",15,"Knowledge","EDG","KGI"
"2361","Believes","Gerald","s10339","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",15,"Ignorance","EDG","KGI"
"2372","Knows","Gerald","s10352","82d647ec9366dd067a092145d7d8ee7b","Yes",20,"male",14,"Ignorance","DEG","KGI"
"2373","Knows","Emma","s10352","82d647ec9366dd067a092145d7d8ee7b","Yes",20,"male",14,"Gettier","DEG","KGI"
"2416","Believes","Emma","s10380","64ba90ce7822b9c898df033ebb8c2c18","No",28,"male",13,"Knowledge","GED","IKG"
"2417","Believes","Gerald","s10380","64ba90ce7822b9c898df033ebb8c2c18","No",28,"male",13,"Ignorance","GED","IKG"
"2418","Believes","Darrel","s10380","64ba90ce7822b9c898df033ebb8c2c18","No",28,"male",13,"Gettier","GED","IKG"
"2434","Knows","Darrel","s10394","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Gettier","GDE","IGK"
"2435","Knows","Emma","s10394","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Knowledge","GDE","IGK"
"2436","Believes","Gerald","s10394","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Ignorance","GDE","IGK"
"2437","Believes","Emma","s10397","04aec6c128a6d0c7b156124a782a2e17","Yes",24,"male",13,"Ignorance","DEG","GIK"
"2438","Believes","Darrel","s10397","04aec6c128a6d0c7b156124a782a2e17","Yes",24,"male",13,"Gettier","DEG","GIK"
"2439","Believes","Gerald","s10397","04aec6c128a6d0c7b156124a782a2e17","Yes",24,"male",13,"Knowledge","DEG","GIK"
"2443","Knows","Emma","s10404","d547b0fe851b1f8786fce767e3d89f50","Yes",20,"female",15,"Knowledge","DEG","GKI"
"2444","Knows","Gerald","s10404","d547b0fe851b1f8786fce767e3d89f50","Yes",20,"female",15,"Ignorance","DEG","GKI"
"2445","Believes","Darrel","s10404","d547b0fe851b1f8786fce767e3d89f50","Yes",20,"female",15,"Gettier","DEG","GKI"
"2455","Knows","Gerald","s10416","64ba90ce7822b9c898df033ebb8c2c18","No",32,"female",13,"Knowledge","EDG","IGK"
"2456","Believes","Emma","s10416","64ba90ce7822b9c898df033ebb8c2c18","No",32,"female",13,"Ignorance","EDG","IGK"
"2457","Believes","Darrel","s10416","64ba90ce7822b9c898df033ebb8c2c18","No",32,"female",13,"Gettier","EDG","IGK"
"2458","Believes","Darrel","s10417","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",14,"Ignorance","DEG","IKG"
"2459","Believes","Emma","s10417","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",14,"Knowledge","DEG","IKG"
"2460","Believes","Gerald","s10417","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",14,"Gettier","DEG","IKG"
"2473","Knows","Gerald","s10430","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",13,"Gettier","EGD","IGK"
"2474","Knows","Darrel","s10430","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",13,"Knowledge","EGD","IGK"
"2475","Knows","Emma","s10430","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",13,"Ignorance","EGD","IGK"
"2479","Believes","Gerald","s10434","64ba90ce7822b9c898df033ebb8c2c18","No",66,"female",14,"Gettier","EGD","KGI"
"2480","Believes","Emma","s10434","64ba90ce7822b9c898df033ebb8c2c18","No",66,"female",14,"Knowledge","EGD","KGI"
"2481","Believes","Darrel","s10434","64ba90ce7822b9c898df033ebb8c2c18","No",66,"female",14,"Ignorance","EGD","KGI"
"2491","Believes","Gerald","s10440","64ba90ce7822b9c898df033ebb8c2c18","No",39,"female",12,"Knowledge","DGE","IKG"
"2492","Believes","Emma","s10440","64ba90ce7822b9c898df033ebb8c2c18","No",39,"female",12,"Gettier","DGE","IKG"
"2493","Believes","Darrel","s10440","64ba90ce7822b9c898df033ebb8c2c18","No",39,"female",12,"Ignorance","DGE","IKG"
"2497","Believes","Darrel","s10443","64ba90ce7822b9c898df033ebb8c2c18","No",51,"female",12,"Gettier","EDG","IGK"
"2498","Believes","Gerald","s10443","64ba90ce7822b9c898df033ebb8c2c18","No",51,"female",12,"Knowledge","EDG","IGK"
"2499","Believes","Emma","s10443","64ba90ce7822b9c898df033ebb8c2c18","No",51,"female",12,"Ignorance","EDG","IGK"
"2500","Knows","Darrel","s10445","f19f790831cbe3722ccd98fd63d3d902","Yes",18,"female",13,"Gettier","EDG","IGK"
"2501","Knows","Gerald","s10445","f19f790831cbe3722ccd98fd63d3d902","Yes",18,"female",13,"Knowledge","EDG","IGK"
"2502","Believes","Emma","s10445","f19f790831cbe3722ccd98fd63d3d902","Yes",18,"female",13,"Ignorance","EDG","IGK"
"2515","Believes","Emma","s10452","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",15,"Ignorance","GDE","GKI"
"2516","Believes","Gerald","s10452","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",15,"Gettier","GDE","GKI"
"2517","Believes","Darrel","s10452","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",15,"Knowledge","GDE","GKI"
"2518","Believes","Emma","s10455","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",15,"Ignorance","GDE","KGI"
"2519","Knows","Darrel","s10455","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",15,"Gettier","GDE","KGI"
"2520","Knows","Gerald","s10455","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",15,"Knowledge","GDE","KGI"
"2524","Believes","Gerald","s10459","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",15,"Gettier","DGE","IGK"
"2525","Knows","Emma","s10459","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",15,"Knowledge","DGE","IGK"
"2526","Believes","Darrel","s10459","ecb1153cd73ee30290a753fb74358c19","Yes",19,"female",15,"Ignorance","DGE","IGK"
"2527","Believes","Emma","s1046","6109cf70459f0edc57ccb89cf26d66ef","No",58,"male",9,"Gettier","GDE","IKG"
"2528","Knows","Gerald","s1046","6109cf70459f0edc57ccb89cf26d66ef","No",58,"male",9,"Ignorance","GDE","IKG"
"2529","Believes","Darrel","s1046","6109cf70459f0edc57ccb89cf26d66ef","No",58,"male",9,"Knowledge","GDE","IKG"
"2539","Believes","Emma","s10480","04aec6c128a6d0c7b156124a782a2e17","Yes",21,"male",15,"Knowledge","EDG","KGI"
"2540","Believes","Darrel","s10480","04aec6c128a6d0c7b156124a782a2e17","Yes",21,"male",15,"Gettier","EDG","KGI"
"2541","Believes","Gerald","s10480","04aec6c128a6d0c7b156124a782a2e17","Yes",21,"male",15,"Ignorance","EDG","KGI"
"2557","Believes","Emma","s10496","04aec6c128a6d0c7b156124a782a2e17","Yes",22,"female",17,"Gettier","EDG","GKI"
"2558","Believes","Gerald","s10496","04aec6c128a6d0c7b156124a782a2e17","Yes",22,"female",17,"Ignorance","EDG","GKI"
"2559","Knows","Darrel","s10496","04aec6c128a6d0c7b156124a782a2e17","Yes",22,"female",17,"Knowledge","EDG","GKI"
"2563","Believes","Darrel","s1050","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Knowledge","DGE","KGI"
"2564","Believes","Emma","s1050","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Ignorance","DGE","KGI"
"2565","Believes","Gerald","s1050","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",12,"Gettier","DGE","KGI"
"2566","Believes","Darrel","s10502","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Ignorance","DEG","IGK"
"2567","Believes","Gerald","s10502","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Knowledge","DEG","IGK"
"2568","Believes","Emma","s10502","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Gettier","DEG","IGK"
"2587","Believes","Gerald","s10518","d547b0fe851b1f8786fce767e3d89f50","No",21,"female",15,"Gettier","DGE","KGI"
"2588","Knows","Darrel","s10518","d547b0fe851b1f8786fce767e3d89f50","No",21,"female",15,"Knowledge","DGE","KGI"
"2589","Believes","Emma","s10518","d547b0fe851b1f8786fce767e3d89f50","No",21,"female",15,"Ignorance","DGE","KGI"
"2590","Believes","Gerald","s1052","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",13,"Ignorance","GDE","IGK"
"2591","Knows","Darrel","s1052","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",13,"Gettier","GDE","IGK"
"2592","Knows","Emma","s1052","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",19,"female",13,"Knowledge","GDE","IGK"
"2593","Believes","Emma","s10523","64ba90ce7822b9c898df033ebb8c2c18","No",27,"female",13,"Gettier","DEG","KGI"
"2594","Believes","Darrel","s10523","64ba90ce7822b9c898df033ebb8c2c18","No",27,"female",13,"Knowledge","DEG","KGI"
"2595","Believes","Gerald","s10523","64ba90ce7822b9c898df033ebb8c2c18","No",27,"female",13,"Ignorance","DEG","KGI"
"2599","Believes","Emma","s10526","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",13,"Gettier","GDE","IKG"
"2600","Believes","Gerald","s10526","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",13,"Ignorance","GDE","IKG"
"2601","Knows","Darrel","s10526","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",13,"Knowledge","GDE","IKG"
"2602","Knows","Darrel","s10527","ecb1153cd73ee30290a753fb74358c19","Yes",19,"male",13,"Gettier","EGD","KIG"
"2603","Believes","Emma","s10527","ecb1153cd73ee30290a753fb74358c19","Yes",19,"male",13,"Knowledge","EGD","KIG"
"2604","Believes","Gerald","s10527","ecb1153cd73ee30290a753fb74358c19","Yes",19,"male",13,"Ignorance","EGD","KIG"
"2608","Believes","Emma","s1053","c22875ee12b4cdfb8843ead3b8e1ddf8","No",24,"female",15,"Gettier","EGD","GIK"
"2609","Knows","Gerald","s1053","c22875ee12b4cdfb8843ead3b8e1ddf8","No",24,"female",15,"Ignorance","EGD","GIK"
"2610","Believes","Darrel","s1053","c22875ee12b4cdfb8843ead3b8e1ddf8","No",24,"female",15,"Knowledge","EGD","GIK"
"2611","Believes","Gerald","s10530","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"male",1,"Ignorance","GED","IKG"
"2612","Knows","Darrel","s10530","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"male",1,"Gettier","GED","IKG"
"2613","Knows","Emma","s10530","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"male",1,"Knowledge","GED","IKG"
"2617","Knows","Gerald","s10543","64ba90ce7822b9c898df033ebb8c2c18","No",56,"male",13,"Knowledge","DEG","GIK"
"2618","Believes","Emma","s10543","64ba90ce7822b9c898df033ebb8c2c18","No",56,"male",13,"Ignorance","DEG","GIK"
"2619","Knows","Darrel","s10543","64ba90ce7822b9c898df033ebb8c2c18","No",56,"male",13,"Gettier","DEG","GIK"
"2638","Believes","Darrel","s1056","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",24,"female",15,"Gettier","EGD","KIG"
"2639","Knows","Gerald","s1056","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",24,"female",15,"Ignorance","EGD","KIG"
"2640","Believes","Emma","s1056","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",24,"female",15,"Knowledge","EGD","KIG"
"2692","Believes","Emma","s10587","ecb1153cd73ee30290a753fb74358c19","Yes",19,"male",15,"Ignorance","GED","GIK"
"2693","Believes","Darrel","s10587","ecb1153cd73ee30290a753fb74358c19","Yes",19,"male",15,"Knowledge","GED","GIK"
"2694","Knows","Gerald","s10587","ecb1153cd73ee30290a753fb74358c19","Yes",19,"male",15,"Gettier","GED","GIK"
"2707","Believes","Darrel","s10591","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",14,"Knowledge","EGD","IGK"
"2708","Believes","Emma","s10591","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",14,"Ignorance","EGD","IGK"
"2709","Believes","Gerald","s10591","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",14,"Gettier","EGD","IGK"
"2713","Knows","Gerald","s1060","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Ignorance","GED","IKG"
"2714","Believes","Darrel","s1060","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Gettier","GED","IKG"
"2715","Believes","Emma","s1060","c22875ee12b4cdfb8843ead3b8e1ddf8","No",18,"female",13,"Knowledge","GED","IKG"
"2734","Believes","Emma","s10613","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",15,"Gettier","DGE","KIG"
"2735","Knows","Darrel","s10613","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",15,"Knowledge","DGE","KIG"
"2736","Believes","Gerald","s10613","04aec6c128a6d0c7b156124a782a2e17","Yes",20,"female",15,"Ignorance","DGE","KIG"
"2743","Believes","Gerald","s10616","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Knowledge","GDE","KIG"
"2744","Believes","Darrel","s10616","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Ignorance","GDE","KIG"
"2745","Believes","Emma","s10616","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",13,"Gettier","GDE","KIG"
"2752","Knows","Darrel","s10621","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",15,"Gettier","GED","IKG"
"2753","Believes","Gerald","s10621","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",15,"Ignorance","GED","IKG"
"2754","Believes","Emma","s10621","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",15,"Knowledge","GED","IKG"
"2788","Believes","Darrel","s10643","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",14,"Gettier","EDG","KGI"
"2789","Knows","Gerald","s10643","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",14,"Ignorance","EDG","KGI"
"2790","Knows","Emma","s10643","d547b0fe851b1f8786fce767e3d89f50","Yes",18,"female",14,"Knowledge","EDG","KGI"
"2809","Believes","Darrel","s1066","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Knowledge","GED","IGK"
"2810","Believes","Gerald","s1066","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Ignorance","GED","IGK"
"2811","Believes","Emma","s1066","c22875ee12b4cdfb8843ead3b8e1ddf8","Yes",18,"female",12,"Gettier","GED","IGK"
"2872","Believes","Gerald","s10697","04aec6c128a6d0c7b156124a782a2e17","Yes",21,"female",16,"Knowledge","GDE","KGI"
"2873","Knows","Darrel","s10697","04aec6c128a6d0c7b156124a782a2e17","Yes",21,"female",16,"Gettier","GDE","KGI"
"2874","Believes","Emma","s10697","04aec6c128a6d0c7b156124a782a2e17","Yes",21,"female",16,"Ignorance","GDE","KGI"
"2887","Knows","Gerald","s10707","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Ignorance","DEG","KGI"
"2888","Knows","Darrel","s10707","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Knowledge","DEG","KGI"
"2889","Believes","Emma","s10707","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Gettier","DEG","KGI"
"2893","Believes","Emma","s1071","6109cf70459f0edc57ccb89cf26d66ef","No",47,"male",13,"Gettier","EGD","GKI"
"2894","Believes","Darrel","s1071","6109cf70459f0edc57ccb89cf26d66ef","No",47,"male",13,"Ignorance","EGD","GKI"
"2895","Believes","Gerald","s1071","6109cf70459f0edc57ccb89cf26d66ef","No",47,"male",13,"Knowledge","EGD","GKI"
"2908","Believes","Emma","s10717","64ba90ce7822b9c898df033ebb8c2c18","Yes",22,"female",12,"Knowledge","GDE","GIK"
"2909","Knows","Darrel","s10717","64ba90ce7822b9c898df033ebb8c2c18","Yes",22,"female",12,"Ignorance","GDE","GIK"
"2910","Believes","Gerald","s10717","64ba90ce7822b9c898df033ebb8c2c18","Yes",22,"female",12,"Gettier","GDE","GIK"
"2920","Believes","Emma","s10727","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"male",13,"Knowledge","DEG","IKG"
"2921","Believes","Gerald","s10727","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"male",13,"Gettier","DEG","IKG"
"2922","Believes","Darrel","s10727","d547b0fe851b1f8786fce767e3d89f50","Yes",19,"male",13,"Ignorance","DEG","IKG"
"2935","Believes","Gerald","s10740","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Gettier","GDE","GIK"
"2936","Knows","Emma","s10740","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Knowledge","GDE","GIK"
"2937","Believes","Darrel","s10740","04aec6c128a6d0c7b156124a782a2e17","Yes",18,"female",13,"Ignorance","GDE","GIK"
"2938","Believes","Gerald","s10745","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",14,"Ignorance","EDG","GKI"
"2939","Believes","Darrel","s10745","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",14,"Knowledge","EDG","GKI"
"2940","Knows","Emma","s10745","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",14,"Gettier","EDG","GKI"
"2941","Believes","Emma","s10748","64ba90ce7822b9c898df033ebb8c2c18","No",23,"male",12,"Gettier","DGE","KIG"
"2942","Believes","Gerald","s10748","64ba90ce7822b9c898df033ebb8c2c18","No",23,"male",12,"Ignorance","DGE","KIG"
"2962","Believes","Emma","s10757","64ba90ce7822b9c898df033ebb8c2c18","No",22,"male",13,"Ignorance","DEG","KIG"
"2963","Knows","Darrel","s10757","64ba90ce7822b9c898df033ebb8c2c18","No",22,"male",13,"Knowledge","DEG","KIG"
"2964","Knows","Gerald","s10757","64ba90ce7822b9c898df033ebb8c2c18","No",22,"male",13,"Gettier","DEG","KIG"
"2965","Knows","Gerald","s10761","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Gettier","DEG","IKG"
"2966","Believes","Darrel","s10761","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Ignorance","DEG","IKG"
"2967","Knows","Emma","s10761","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Knowledge","DEG","IKG"
"2977","Believes","Gerald","s10767","ecb1153cd73ee30290a753fb74358c19","Yes",18,"male",12,"Ignorance","DEG","GKI"
"2978","Knows","Darrel","s10767","ecb1153cd73ee30290a753fb74358c19","Yes",18,"male",12,"Gettier","DEG","GKI"
"2979","Knows","Emma","s10767","ecb1153cd73ee30290a753fb74358c19","Yes",18,"male",12,"Knowledge","DEG","GKI"
"2998","Knows","Darrel","s1079","6109cf70459f0edc57ccb89cf26d66ef","No",62,"male",13,"Knowledge","EDG","GKI"
"2999","Believes","Emma","s1079","6109cf70459f0edc57ccb89cf26d66ef","No",62,"male",13,"Gettier","EDG","GKI"
"3000","Believes","Gerald","s1079","6109cf70459f0edc57ccb89cf26d66ef","No",62,"male",13,"Ignorance","EDG","GKI"
"3013","Believes","Darrel","s10805","f19f790831cbe3722ccd98fd63d3d902","Yes",23,"female",17,"Ignorance","GED","GKI"
"3014","Believes","Gerald","s10805","f19f790831cbe3722ccd98fd63d3d902","Yes",23,"female",17,"Gettier","GED","GKI"
"3015","Believes","Emma","s10805","f19f790831cbe3722ccd98fd63d3d902","Yes",23,"female",17,"Knowledge","GED","GKI"
"3019","Knows","Emma","s10811","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",13,"Gettier","EDG","GIK"
"3020","Believes","Gerald","s10811","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",13,"Knowledge","EDG","GIK"
"3021","Believes","Darrel","s10811","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",13,"Ignorance","EDG","GIK"
"3034","Knows","Gerald","s10829","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",14,"Ignorance","EGD","GIK"
"3035","Believes","Emma","s10829","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",14,"Gettier","EGD","GIK"
"3036","Knows","Darrel","s10829","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"female",14,"Knowledge","EGD","GIK"
"3043","Believes","Darrel","s10843","64ba90ce7822b9c898df033ebb8c2c18","No",23,"female",12,"Ignorance","GED","GKI"
"3044","Knows","Emma","s10843","64ba90ce7822b9c898df033ebb8c2c18","No",23,"female",12,"Knowledge","GED","GKI"
"3045","Believes","Gerald","s10843","64ba90ce7822b9c898df033ebb8c2c18","No",23,"female",12,"Gettier","GED","GKI"
"3046","Knows","Gerald","s10844","f19f790831cbe3722ccd98fd63d3d902","Yes",19,"female",15,"Knowledge","DEG","GIK"
"3047","Believes","Darrel","s10844","f19f790831cbe3722ccd98fd63d3d902","Yes",19,"female",15,"Gettier","DEG","GIK"
"3048","Believes","Emma","s10844","f19f790831cbe3722ccd98fd63d3d902","Yes",19,"female",15,"Ignorance","DEG","GIK"
"3052","Knows","Darrel","s10847","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Knowledge","EDG","GKI"
"3053","Believes","Emma","s10847","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Gettier","EDG","GKI"
"3054","Believes","Gerald","s10847","04aec6c128a6d0c7b156124a782a2e17","Yes",19,"male",13,"Ignorance","EDG","GKI"
"3064","Believes","Darrel","s10854","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Gettier","EDG","KGI"
"3066","Believes","Gerald","s10854","64ba90ce7822b9c898df033ebb8c2c18","No",24,"female",12,"Ignorance","EDG","KGI"
"3067","Knows","Darrel","s10856","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",12,"Knowledge","DGE","KIG"
"3068","Knows","Gerald","s10856","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",12,"Ignorance","DGE","KIG"
"3069","Believes","Emma","s10856","64ba90ce7822b9c898df033ebb8c2c18","No",25,"female",12,"Gettier","DGE","KIG"
"3073","Believes","Emma","s1086","6109cf70459f0edc57ccb89cf26d66ef","No",50,"female",11,"Gettier","GDE","KIG"
"3074","Knows","Gerald","s1086","6109cf70459f0edc57ccb89cf26d66ef","No",50,"female",11,"Knowledge","GDE","KIG"
"3075","Believes","Darrel","s1086","6109cf70459f0edc57ccb89cf26d66ef","No",50,"female",11,"Ignorance","GDE","KIG"
"3082","Believes","Gerald","s10863","63947e8c9e47bc0056f78f402f3898f1","No",20,"female",15,"Gettier","DGE","IGK"
"3083","Believes","Emma","s10863","63947e8c9e47bc0056f78f402f3898f1","No",20,"female",15,"Knowledge","DGE","IGK"
"3084","Believes","Darrel","s10863","63947e8c9e47bc0056f78f402f3898f1","No",20,"female",15,"Ignorance","DGE","IGK"
"3085","Believes","Gerald","s10864","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",16,"Knowledge","EDG","IGK"
"3086","Believes","Emma","s10864","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",16,"Ignorance","EDG","IGK"
"3087","Knows","Darrel","s10864","63947e8c9e47bc0056f78f402f3898f1","Yes",19,"female",16,"Gettier","EDG","IGK"
"3088","Knows","Darrel","s10865","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",18,"Knowledge","GDE","IKG"
"3089","Believes","Emma","s10865","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",18,"Gettier","GDE","IKG"
"3090","Believes","Gerald","s10865","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",18,"Ignorance","GDE","IKG"
"3091","Believes","Emma","s10866","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",14,"Ignorance","EDG","IGK"
"3092","Knows","Darrel","s10866","63947e8c9e47bc0056f78f402f3898f1","Yes",20,"female",14,"Gettier","EDG","IGK"
