"","reason_vas_combined","vignette","id","person_code","comp","age","gender2","education","cond"
"13226","Reasonable","Darrel","s17618","de5a43985156a022e44511202ccd5449","Yes",21,"female",15,"Gettier"
"13227","Unreasonable","Emma","s17618","de5a43985156a022e44511202ccd5449","Yes",21,"female",15,"Ignorance"
"13246","Reasonable","Darrel","s1764","d5450db323eeab9cf7bd57ecc95d3454","Yes",19,"male",14,"Knowledge"
"13247","Reasonable","Gerald","s1764","d5450db323eeab9cf7bd57ecc95d3454","Yes",19,"male",14,"Ignorance"
"13273","Unreasonable","Gerald","s17666","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",12,"Gettier"
"13274","Reasonable","Emma","s17666","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",12,"Knowledge"
"13275","Reasonable","Darrel","s17666","bfe85dfa8a47470e2600b4bae1dfe4c1","No",26,"male",12,"Ignorance"
"13276","Reasonable","Gerald","s17667","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Knowledge"
"13277","Reasonable","Darrel","s17667","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Gettier"
"13278","Reasonable","Emma","s17667","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Ignorance"
"13285","Reasonable","Gerald","s17682","bfe85dfa8a47470e2600b4bae1dfe4c1","No",53,"male",10,"Gettier"
"13286","Unreasonable","Emma","s17682","bfe85dfa8a47470e2600b4bae1dfe4c1","No",53,"male",10,"Ignorance"
"13287","Reasonable","Darrel","s17682","bfe85dfa8a47470e2600b4bae1dfe4c1","No",53,"male",10,"Knowledge"
"13294","Reasonable","Gerald","s17697","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",18,"female",12,"Gettier"
"13295","Reasonable","Darrel","s17697","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",18,"female",12,"Knowledge"
"13296","Reasonable","Emma","s17697","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",18,"female",12,"Ignorance"
"13309","Reasonable","Darrel","s17729","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Ignorance"
"13310","Reasonable","Gerald","s17729","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Knowledge"
"13311","Unreasonable","Emma","s17729","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Gettier"
"13312","Reasonable","Gerald","s17730","bfe85dfa8a47470e2600b4bae1dfe4c1","No",35,"female",13,"Ignorance"
"13313","Reasonable","Emma","s17730","bfe85dfa8a47470e2600b4bae1dfe4c1","No",35,"female",13,"Knowledge"
"13314","Reasonable","Darrel","s17730","bfe85dfa8a47470e2600b4bae1dfe4c1","No",35,"female",13,"Gettier"
"13318","Reasonable","Gerald","s17735","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Knowledge"
"13319","Reasonable","Emma","s17735","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Gettier"
"13320","Reasonable","Darrel","s17735","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Ignorance"
"13324","Reasonable","Gerald","s17744","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Knowledge"
"13325","Reasonable","Darrel","s17744","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Gettier"
"13326","Reasonable","Emma","s17744","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Ignorance"
"13336","Reasonable","Gerald","s1775","6109cf70459f0edc57ccb89cf26d66ef","No",19,"female",12,"Knowledge"
"13337","Reasonable","Darrel","s1775","6109cf70459f0edc57ccb89cf26d66ef","No",19,"female",12,"Ignorance"
"13338","Reasonable","Emma","s1775","6109cf70459f0edc57ccb89cf26d66ef","No",19,"female",12,"Gettier"
"13345","Reasonable","Darrel","s17757","bfe85dfa8a47470e2600b4bae1dfe4c1","No",28,"female",13,"Gettier"
"13346","Reasonable","Emma","s17757","bfe85dfa8a47470e2600b4bae1dfe4c1","No",28,"female",13,"Knowledge"
"13347","Reasonable","Gerald","s17757","bfe85dfa8a47470e2600b4bae1dfe4c1","No",28,"female",13,"Ignorance"
"13348","Reasonable","Emma","s17758","bfe85dfa8a47470e2600b4bae1dfe4c1","No",58,"female",13,"Knowledge"
"13349","Reasonable","Darrel","s17758","bfe85dfa8a47470e2600b4bae1dfe4c1","No",58,"female",13,"Ignorance"
"13350","Reasonable","Gerald","s17758","bfe85dfa8a47470e2600b4bae1dfe4c1","No",58,"female",13,"Gettier"
"13351","Reasonable","Gerald","s17761","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"female",13,"Ignorance"
"13352","Reasonable","Darrel","s17761","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"female",13,"Gettier"
"13353","Reasonable","Emma","s17761","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"female",13,"Knowledge"
"13372","Reasonable","Gerald","s17789","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",12,"Gettier"
"13373","Reasonable","Emma","s17789","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",12,"Ignorance"
"13374","Reasonable","Darrel","s17789","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",12,"Knowledge"
"13408","Reasonable","Darrel","s17832","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Gettier"
"13409","Reasonable","Emma","s17832","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Ignorance"
"13410","Reasonable","Gerald","s17832","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",13,"Knowledge"
"13414","Reasonable","Gerald","s1784","6109cf70459f0edc57ccb89cf26d66ef","No",39,"female",13,"Knowledge"
"13415","Reasonable","Darrel","s1784","6109cf70459f0edc57ccb89cf26d66ef","No",39,"female",13,"Ignorance"
"13416","Unreasonable","Emma","s1784","6109cf70459f0edc57ccb89cf26d66ef","No",39,"female",13,"Gettier"
"13432","Reasonable","Darrel","s17849","bfe85dfa8a47470e2600b4bae1dfe4c1","No",64,"female",10,"Gettier"
"13433","Reasonable","Gerald","s17849","bfe85dfa8a47470e2600b4bae1dfe4c1","No",64,"female",10,"Ignorance"
"13434","Reasonable","Emma","s17849","bfe85dfa8a47470e2600b4bae1dfe4c1","No",64,"female",10,"Knowledge"
"13441","Reasonable","Emma","s17856","bfe85dfa8a47470e2600b4bae1dfe4c1","No",59,"female",10,"Gettier"
"13442","Reasonable","Gerald","s17856","bfe85dfa8a47470e2600b4bae1dfe4c1","No",59,"female",10,"Ignorance"
"13443","Reasonable","Darrel","s17856","bfe85dfa8a47470e2600b4bae1dfe4c1","No",59,"female",10,"Knowledge"
"13456","Reasonable","Darrel","s17888","bfe85dfa8a47470e2600b4bae1dfe4c1","No",47,"female",10,"Gettier"
"13457","Unreasonable","Emma","s17888","bfe85dfa8a47470e2600b4bae1dfe4c1","No",47,"female",10,"Ignorance"
"13458","Reasonable","Gerald","s17888","bfe85dfa8a47470e2600b4bae1dfe4c1","No",47,"female",10,"Knowledge"
"13459","Reasonable","Darrel","s17889","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Knowledge"
"13460","Reasonable","Gerald","s17889","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Ignorance"
"13461","Reasonable","Emma","s17889","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Gettier"
"13480","Unreasonable","Darrel","s17908","bfe85dfa8a47470e2600b4bae1dfe4c1","No",34,"female",13,"Gettier"
"13481","Reasonable","Gerald","s17908","bfe85dfa8a47470e2600b4bae1dfe4c1","No",34,"female",13,"Ignorance"
"13482","Reasonable","Emma","s17908","bfe85dfa8a47470e2600b4bae1dfe4c1","No",34,"female",13,"Knowledge"
"13483","Reasonable","Emma","s1791","d5450db323eeab9cf7bd57ecc95d3454","Yes",18,"female",13,"Ignorance"
"13484","Reasonable","Gerald","s1791","d5450db323eeab9cf7bd57ecc95d3454","Yes",18,"female",13,"Knowledge"
"13485","Reasonable","Darrel","s1791","d5450db323eeab9cf7bd57ecc95d3454","Yes",18,"female",13,"Gettier"
"13486","Reasonable","Emma","s17911","bfe85dfa8a47470e2600b4bae1dfe4c1","No",38,"male",11,"Gettier"
"13487","Reasonable","Darrel","s17911","bfe85dfa8a47470e2600b4bae1dfe4c1","No",38,"male",11,"Ignorance"
"13488","Unreasonable","Gerald","s17911","bfe85dfa8a47470e2600b4bae1dfe4c1","No",38,"male",11,"Knowledge"
"13498","Reasonable","Gerald","s17934","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",10,"Ignorance"
"13499","Reasonable","Emma","s17934","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",10,"Gettier"
"13500","Reasonable","Darrel","s17934","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"male",10,"Knowledge"
"13511","Reasonable","Darrel","s17947","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Knowledge"
"13512","Unreasonable","Gerald","s17947","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Gettier"
"13519","Reasonable","Gerald","s17960","bfe85dfa8a47470e2600b4bae1dfe4c1","No",41,"female",10,"Ignorance"
"13520","Reasonable","Darrel","s17960","bfe85dfa8a47470e2600b4bae1dfe4c1","No",41,"female",10,"Gettier"
"13521","Reasonable","Emma","s17960","bfe85dfa8a47470e2600b4bae1dfe4c1","No",41,"female",10,"Knowledge"
"13525","Reasonable","Darrel","s17968","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Gettier"
"13526","Reasonable","Gerald","s17968","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Knowledge"
"13527","Reasonable","Emma","s17968","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Ignorance"
"13537","Reasonable","Gerald","s1799","d5450db323eeab9cf7bd57ecc95d3454","Yes",20,"female",14,"Knowledge"
"13538","Reasonable","Emma","s1799","d5450db323eeab9cf7bd57ecc95d3454","Yes",20,"female",14,"Gettier"
"13539","Reasonable","Darrel","s1799","d5450db323eeab9cf7bd57ecc95d3454","Yes",20,"female",14,"Ignorance"
"13558","Reasonable","Gerald","s18009","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"female",13,"Gettier"
"13559","Reasonable","Emma","s18009","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"female",13,"Ignorance"
"13560","Reasonable","Darrel","s18009","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"female",13,"Knowledge"
"13564","Reasonable","Emma","s18017","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",12,"Gettier"
"13565","Reasonable","Darrel","s18017","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",12,"Ignorance"
"13566","Reasonable","Gerald","s18017","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",12,"Knowledge"
"13603","Reasonable","Emma","s18061","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"male",13,"Knowledge"
"13604","Reasonable","Gerald","s18061","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"male",13,"Gettier"
"13605","Reasonable","Darrel","s18061","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"male",13,"Ignorance"
"13648","Unreasonable","Gerald","s18095","bfe85dfa8a47470e2600b4bae1dfe4c1","No",60,"female",18,"Gettier"
"13649","Reasonable","Darrel","s18095","bfe85dfa8a47470e2600b4bae1dfe4c1","No",60,"female",18,"Knowledge"
"13650","Reasonable","Emma","s18095","bfe85dfa8a47470e2600b4bae1dfe4c1","No",60,"female",18,"Ignorance"
"13660","Unreasonable","Emma","s18101","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"female",10,"Gettier"
"13661","Reasonable","Gerald","s18101","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"female",10,"Knowledge"
"13662","Reasonable","Darrel","s18101","bfe85dfa8a47470e2600b4bae1dfe4c1","No",51,"female",10,"Ignorance"
"13684","Reasonable","Emma","s18118","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Gettier"
"13685","Reasonable","Gerald","s18118","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Ignorance"
"13686","Reasonable","Darrel","s18118","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Knowledge"
"13699","Reasonable","Darrel","s18135","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",12,"Gettier"
"13700","Reasonable","Gerald","s18135","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",12,"Knowledge"
"13701","Reasonable","Emma","s18135","bfe85dfa8a47470e2600b4bae1dfe4c1","Yes",23,"female",12,"Ignorance"
"13732","Reasonable","Emma","s18166","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",20,"female",13,"Knowledge"
"13733","Reasonable","Gerald","s18166","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",20,"female",13,"Ignorance"
"13734","Reasonable","Darrel","s18166","a5e2ba5c7fcf9a90c4bc1b5ed666f57b","No",20,"female",13,"Gettier"
"13735","Reasonable","Darrel","s18169","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Knowledge"
"13736","Reasonable","Gerald","s18169","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Ignorance"
"13737","Reasonable","Emma","s18169","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Gettier"
"13741","Reasonable","Darrel","s18171","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Knowledge"
"13742","Reasonable","Emma","s18171","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Ignorance"
"13743","Reasonable","Gerald","s18171","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Gettier"
"13750","Reasonable","Darrel","s18177","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",12,"Knowledge"
"13751","Reasonable","Emma","s18177","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",12,"Ignorance"
"13752","Reasonable","Gerald","s18177","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",12,"Gettier"
"13759","Reasonable","Gerald","s18187","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Knowledge"
"13760","Reasonable","Emma","s18187","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Ignorance"
"13761","Reasonable","Darrel","s18187","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Gettier"
"13789","Reasonable","Darrel","s18239","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"male",13,"Ignorance"
"13790","Unreasonable","Emma","s18239","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"male",13,"Knowledge"
"13791","Reasonable","Gerald","s18239","bfe85dfa8a47470e2600b4bae1dfe4c1","No",33,"male",13,"Gettier"
"13804","Reasonable","Emma","s18258","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Ignorance"
"13805","Unreasonable","Gerald","s18258","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Gettier"
"13806","Unreasonable","Darrel","s18258","bfe85dfa8a47470e2600b4bae1dfe4c1","No",18,"female",12,"Knowledge"
"13819","Reasonable","Gerald","s18278","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Ignorance"
"13820","Reasonable","Darrel","s18278","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Gettier"
"13821","Reasonable","Emma","s18278","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Knowledge"
"13822","Reasonable","Darrel","s18285","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Ignorance"
"13823","Reasonable","Gerald","s18285","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Gettier"
"13824","Reasonable","Emma","s18285","bfe85dfa8a47470e2600b4bae1dfe4c1","No",22,"female",13,"Knowledge"
"13846","Reasonable","Gerald","s18323","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Knowledge"
"13847","Unreasonable","Emma","s18323","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Ignorance"
"13848","Unreasonable","Darrel","s18323","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",13,"Gettier"
"13861","Reasonable","Darrel","s18337","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",13,"Knowledge"
"13862","Reasonable","Emma","s18337","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",13,"Ignorance"
"13863","Reasonable","Gerald","s18337","bfe85dfa8a47470e2600b4bae1dfe4c1","No",25,"female",13,"Gettier"
"13882","Reasonable","Darrel","s18371","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Gettier"
"13883","Reasonable","Gerald","s18371","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Knowledge"
"13884","Reasonable","Emma","s18371","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Ignorance"
"13888","Reasonable","Emma","s18382","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Ignorance"
"13889","Reasonable","Darrel","s18382","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Knowledge"
"13890","Reasonable","Gerald","s18382","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Gettier"
"13891","Reasonable","Gerald","s18384","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Gettier"
"13892","Reasonable","Emma","s18384","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Knowledge"
"13893","Reasonable","Darrel","s18384","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Ignorance"
"13918","Reasonable","Emma","s18415","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Ignorance"
"13919","Reasonable","Gerald","s18415","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Knowledge"
"13920","Reasonable","Darrel","s18415","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Gettier"
"13978","Reasonable","Darrel","s18519","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Knowledge"
"13979","Reasonable","Emma","s18519","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Gettier"
"13980","Reasonable","Gerald","s18519","bfe85dfa8a47470e2600b4bae1dfe4c1","No",19,"female",12,"Ignorance"
"13990","Unreasonable","Emma","s18529","bfe85dfa8a47470e2600b4bae1dfe4c1","No",35,"female",12,"Gettier"
"13991","Reasonable","Gerald","s18529","bfe85dfa8a47470e2600b4bae1dfe4c1","No",35,"female",12,"Knowledge"
"13992","Reasonable","Darrel","s18529","bfe85dfa8a47470e2600b4bae1dfe4c1","No",35,"female",12,"Ignorance"
"14032","Reasonable","Gerald","s18584","bfe85dfa8a47470e2600b4bae1dfe4c1","No",29,"male",15,"Gettier"
"14033","Reasonable","Emma","s18584","bfe85dfa8a47470e2600b4bae1dfe4c1","No",29,"male",15,"Knowledge"
"14034","Unreasonable","Darrel","s18584","bfe85dfa8a47470e2600b4bae1dfe4c1","No",29,"male",15,"Ignorance"
"14038","Reasonable","Emma","s18606","bfe85dfa8a47470e2600b4bae1dfe4c1","No",53,"female",10,"Knowledge"
"14039","Reasonable","Darrel","s18606","bfe85dfa8a47470e2600b4bae1dfe4c1","No",53,"female",10,"Ignorance"
"14040","Reasonable","Gerald","s18606","bfe85dfa8a47470e2600b4bae1dfe4c1","No",53,"female",10,"Gettier"
"14041","Reasonable","Emma","s18617","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Knowledge"
"14042","Reasonable","Darrel","s18617","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Ignorance"
"14043","Unreasonable","Gerald","s18617","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"female",12,"Gettier"
"14044","Reasonable","Gerald","s18624","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Ignorance"
"14045","Reasonable","Emma","s18624","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Knowledge"
"14046","Reasonable","Darrel","s18624","bfe85dfa8a47470e2600b4bae1dfe4c1","No",20,"male",12,"Gettier"
"14059","Reasonable","Emma","s18652","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Ignorance"
"14060","Reasonable","Darrel","s18652","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Knowledge"
"14061","Reasonable","Gerald","s18652","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Gettier"
"14068","Reasonable","Gerald","s18664","bfe85dfa8a47470e2600b4bae1dfe4c1","No",62,"female",13,"Knowledge"
"14069","Unreasonable","Emma","s18664","bfe85dfa8a47470e2600b4bae1dfe4c1","No",62,"female",13,"Ignorance"
"14070","Reasonable","Darrel","s18664","bfe85dfa8a47470e2600b4bae1dfe4c1","No",62,"female",13,"Gettier"
"14074","Reasonable","Gerald","s18670","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Gettier"
"14075","Reasonable","Darrel","s18670","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Ignorance"
"14076","Reasonable","Emma","s18670","bfe85dfa8a47470e2600b4bae1dfe4c1","No",23,"female",12,"Knowledge"
"14077","Reasonable","Gerald","s18674","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",12,"Ignorance"
"14078","Reasonable","Emma","s18674","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",12,"Knowledge"
"14079","Reasonable","Darrel","s18674","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"male",12,"Gettier"
"14086","Reasonable","Gerald","s18686","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Gettier"
"14087","Reasonable","Darrel","s18686","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Knowledge"
"14088","Reasonable","Emma","s18686","bfe85dfa8a47470e2600b4bae1dfe4c1","No",21,"female",12,"Ignorance"
