"CASE","QUESTNNR","MODE","LANGUAGE","STARTED","VD02_01","VE02_01","VE03","VE04_01","VE05","VE06_01","VE07","Name_order","Condition_order","Binary_label_balance","CS02","DV01_FmF","DV01_ScW","DV01_ScH","DV01_QnW","lab_ID","TIME001","TIME002","TIME003","TIME004","TIME005","TIME006","TIME007","TIME008","TIME009","TIME010","TIME011","TIME012","TIME013","TIME_SUM","LASTDATA","FINISHED","Q_VIEWER","LASTPAGE","MAXPAGE","VD03","VD04_01","VD05","VD06_01","VD07","VG02_01","VG03","VG04_01","VG05","VG06_01","TIME014","TIME015","TIME016","TIME017","TIME018","TIME019","TIME020","TIME021","TIME022","TIME023","TIME024","TIME025","VG07","DF01_01","DF02_01","DF03_01","DF04_01","DF05_01","DF06_01","DF07_01","DF08_01","DF09_01","DF10_01","DF11_01","DD02","DD05","DD05_01","DD05_02","DD05_03","DD05_04","DD05_05","DD05_06","DD05_07","DD05_08","DD05_09","DD06","SF01","RC01_01","RW01","RW02","RW02_01","TIME026","TIME035","TIME036","TIME037","TIME038","TIME039","TIME040","TIME041","TIME042","TIME043","DF12_01","DD01_01","Add_vignette_cond","XA01_01","XA02","XA03_01","XA04","XA05_01","XA06","TIME027","TIME028","TIME029","TIME030","TIME031","TIME032","TIME033","TIME034","TIME046","DF13_01","DF14_01","DF15_01","DD03_01","DD04_01","RW03","TIME044","Scale_type","VE08","VD08","VD09","VD10","VG08","VG09","VG10","VE09","VE10","XB01_01","XB07","XB02","XB08","XB04","XB09","XB06","XB03_01","XB05_01","DD02_03","DD05_09a","AD03_01","UR01_01","XA07","XA08","XA09","RW02_04","RW02_03","AD01","UR01_02","Normal_vs_expertise","XC01_01","XC02","XC03_01","XC04","XC05_01","XC06","AD04","AD06","AD07","AD08","AD09","AD10","AD11","AD12","AD13","AD14","AD15","AD16","AD17","AD18","AD19","AD20","AD21","AD22","TIME047","TIME045","AD23","AD24","AD25","AD26","AD27","RW02_02","Darrel_cond","Gerald_cond","Emma_cond","TIME048","REF","AD28_01","AD28_02","AD28_03","AD28_04","AD28_05","AD28_06","isCorrect"
4188,"T2","interview","zho","2019-12-16 03:29:08",NA,NA,1,NA,1,NA,1,"DEG","IKG","swapped",1,1,1366,768,780,"TWN_001",313,5,4,23,8,5,5,5,4,9,3,10,4,336,"2019-12-16 03:39:41",0,0,41,41,2,NA,1,NA,2,NA,1,NA,1,NA,3,4,6,4,4,3,2,5,4,4,3,4,1,1,5,8,6,4,6,5,3,4,7,4,1,1,1,1,1,1,2,1,1,1,1,9,2,"8485",NA,NA,NA,3,13,16,40,NA,41,28,15,NA,NA,"難得這問卷的問題還要讓我想一下，不是很好答","29","I",NA,2,NA,1,NA,2,2,3,6,4,3,4,6,5,NA,"其實不太清楚","白馬非馬嗎??

眼前看到的黑真的是黑?","無","台灣","中華民國",NA,NA,"binary",2,1,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"工程管理",NA,1,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4189,"T2","interview","zho","2019-12-16 03:42:30",NA,NA,NA,NA,NA,NA,NA,"DEG","IKG","normal",1,1,1366,768,780,"TWN_001",16,37,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,68,"2019-12-16 03:43:38",0,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,NA
4190,"T2","interview","zho","2019-12-16 03:49:45",NA,NA,NA,NA,NA,NA,NA,"EGD","IKG","swapped",1,1,1536,864,780,"TWN_001",3,4,1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,16,"2019-12-16 03:50:01",0,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,NA
4191,"T2","interview","zho","2019-12-16 03:50:04",22,8,2,31,2,1,2,"DGE","GKI","normal",1,1,1536,864,780,"TWN_001",3,2,5,19,11,4,6,4,8,5,2,38,10,619,"2019-12-16 04:12:22",1,0,48,48,1,87,1,57,2,70,1,79,1,20,3,5,2,4,6,2,16,5,2,7,3,4,1,1,9,3,8,8,4,2,4,4,5,3,1,1,1,1,1,1,2,1,1,1,1,12,2,"591",NA,NA,NA,6,33,16,118,NA,770,33,16,NA,NA,"我想回去改答案 可是沒有上一步...","18","G",45,1,69,1,63,2,2,20,10,4,4,3,12,10,NA,"因為故事主角的特質和實際結果，影響我們對於 ""他所判斷的事物的正確性"" 的想法","最後一句很像在吐槽故事的人物","看一段影片，判斷內容的真實性","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"機械工程",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",105,NA,NA,NA,NA,NA,NA,NA,FALSE
4194,"T2","interview","zho","2019-12-16 04:17:30",77,1,1,67,1,79,2,"DGE","GIK","normal",1,1,412,892,780,"TWN_001",7,25,12,48,46,8,12,8,11,11,8,59,13,1075,"2019-12-16 04:35:26",1,0,48,48,1,87,1,17,1,13,2,64,2,34,11,21,10,20,14,7,31,12,7,11,8,9,2,1,9,6,9,8,4,6,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,18,1,"75",NA,NA,NA,14,31,27,41,NA,192,26,16,NA,NA,"無","25","G",68,1,87,1,44,2,4,183,19,6,14,10,12,13,NA,"不清楚","有趣，且可以在生活上有新的觀點","類似閱讀文章並作答的研究，那個研究中途會插入自製廣告模擬網站的彈出式廣告，並進行問題回答","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"電機所",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",38,NA,NA,NA,NA,NA,NA,NA,FALSE
4197,"T2","interview","zho","2019-12-16 04:39:34",34,83,2,80,1,76,2,"GED","KIG","normal",1,1,412,892,780,"TWN_001",8,4,2,2,6,4,2,5,2,2,2,2,2,159,"2019-12-16 04:42:13",0,0,41,41,1,66,1,33,1,70,1,71,2,79,2,2,2,2,3,1,2,2,3,2,2,2,1,7,6,6,8,5,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,1,18,1,"9691",NA,NA,NA,2,5,5,6,NA,5,43,9,NA,NA,NA,"22","G",74,2,42,1,39,2,2,1,2,2,2,3,2,2,NA,NA,NA,NA,"台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"文學院",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4201,"T2","interview","zho","2019-12-16 05:29:00",NA,NA,NA,NA,NA,NA,NA,"EDG","GIK","swapped",1,1,1280,720,780,"TWN_001",15,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"2019-12-16 05:29:21",0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,NA
4202,"T2","interview","zho","2019-12-16 05:29:28",NA,NA,2,NA,2,NA,2,"EDG","KIG","swapped",1,1,1280,720,780,"TWN_001",2,5,9,48,9,27,15,5,17,8,4,43,35,947,"2019-12-16 05:52:45",1,0,48,48,2,NA,2,NA,2,NA,1,NA,1,NA,12,8,20,82,201,184,19,40,3,5,3,4,1,5,8,5,4,6,3,4,2,4,4,4,2,1,1,1,1,1,2,1,1,1,1,14,1,"6759",NA,NA,NA,4,22,21,52,NA,97,36,14,NA,NA,NA,"20","I",NA,2,NA,2,NA,2,2,102,4,3,5,3,8,5,NA,NA,NA,"無","台灣","台灣",NA,NA,"binary",2,2,1,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"生命科學系",NA,2,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",211,NA,NA,NA,NA,NA,NA,NA,FALSE
4203,"T2","interview","zho","2019-12-16 05:46:07",58,13,1,25,2,71,2,"DGE","GIK","swapped",1,1,1920,1080,780,"TWN_001",22,5,5,20,9,3,9,6,8,17,3,63,7,741,"2019-12-16 06:07:40",1,0,48,48,1,60,1,41,1,19,2,63,2,22,6,9,4,5,14,2,66,6,4,11,4,6,2,4,8,4,4,4,3,2,5,2,2,1,2,1,1,1,1,1,2,1,1,1,1,16,1,"1018",NA,NA,NA,7,30,20,54,NA,68,50,44,NA,NA,"問題描述可再清楚些","25","G",40,2,59,2,44,2,2,14,6,4,9,4,8,7,NA,"研究人類的認知判斷情況","故事很長","有，參加過行為實驗，以問卷作答","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"教育",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",652,NA,NA,NA,NA,NA,NA,NA,FALSE
4206,"T2","interview","zho","2019-12-16 06:34:43",42,9,2,11,2,17,2,"GDE","KGI","normal",1,1,1366,768,780,"TWN_001",3,7,15,63,50,26,10,7,12,17,3,64,19,1059,"2019-12-16 06:53:01",1,0,48,48,1,38,2,38,2,29,1,62,1,34,4,14,5,21,9,6,34,11,7,9,4,4,2,2,6,4,6,4,4,9,4,4,4,3,2,1,1,1,1,1,2,1,1,1,1,17,2,"792",NA,NA,NA,8,24,28,43,NA,119,31,32,NA,NA,NA,"21","G",34,1,35,1,92,2,2,52,45,4,13,7,4,10,NA,"不清楚但想知道。","第一個故事的敘述可再更清楚，然後問題應該跟故事放同頁。","沒有。","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"外文",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",252,NA,NA,NA,NA,NA,NA,NA,FALSE
4207,"T2","interview","zho","2019-12-16 06:52:58",NA,NA,1,NA,1,NA,2,"EGD","GKI","normal",1,1,1628,916,780,"TWN_001",5,4,5,14,10,4,10,4,3,9,9,NA,NA,77,"2019-12-16 06:54:16",0,0,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,NA
4212,"T2","interview","zho","2019-12-16 08:59:39",NA,NA,NA,NA,NA,NA,NA,"GED","IKG","normal",1,1,1366,768,780,"TWN_001",23,6,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,"2019-12-16 09:00:21",0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,NA
4213,"T2","interview","zho","2019-12-16 09:00:34",NA,NA,2,NA,2,NA,2,"EGD","IGK","normal",1,1,1366,768,780,"TWN_001",2,3,2,26,9,6,8,5,5,8,4,75,11,532,"2019-12-16 09:09:26",0,0,41,41,1,NA,1,NA,1,NA,2,NA,2,NA,7,4,3,5,4,2,71,5,3,3,3,6,2,4,6,3,6,3,7,4,5,3,3,3,2,1,1,1,1,1,2,1,1,1,1,18,2,"8620",NA,NA,NA,7,24,16,28,NA,23,49,29,NA,NA,NA,"25","K",NA,1,NA,1,NA,2,2,46,6,3,2,4,4,9,NA,NA,NA,NA,"台灣","台灣",NA,NA,"binary",2,1,1,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"繁雜 實用",NA,1,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4246,"T2","interview","zho","2019-12-16 10:57:26",NA,NA,1,NA,NA,NA,NA,"EGD","KIG","normal",1,1,412,846,780,"TWN_001",4,21,4,13,7,7,7,NA,NA,NA,NA,NA,NA,63,"2019-12-16 10:58:29",0,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"binary",2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","I","K",NA,NA,NA,NA,NA,NA,NA,NA,NA
4247,"T2","interview","zho","2019-12-16 10:59:39",30,20,1,89,1,76,2,"EDG","GIK","swapped",1,1,1440,900,780,"TWN_001",11782,29,5,27,17,4,9,4,8,8,15,18,6,503,"2019-12-16 14:24:08",1,0,48,48,2,81,2,26,2,17,2,93,2,19,3,5,3,6,6,2,20,6,4,4,3,7,2,4,8,3,6,7,7,9,5,2,3,2,2,1,1,1,1,1,2,1,1,1,1,18,2,"556",NA,NA,NA,3,15,14,29,NA,21,32,18,NA,NA,NA,"20","I",95,2,101,2,10,2,1,18,11,4,4,5,5,2,NA,NA,"蠻有趣的","沒有","台北","香港",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"中國文學",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",86,NA,NA,NA,NA,NA,NA,NA,FALSE
4248,"T2","interview","zho","2019-12-16 11:00:19",82,8,2,22,2,19,2,"GDE","GKI","normal",1,1,1366,768,780,"TWN_001",28,4,3,63,11,5,8,4,9,8,3,32,6,633,"2019-12-16 11:10:52",1,0,48,48,1,82,1,17,1,8,1,84,1,59,4,5,6,5,6,2,18,4,3,7,3,5,2,4,7,9,4,9,2,6,2,2,4,1,1,1,1,1,1,1,2,1,1,1,1,12,1,"4424",NA,NA,NA,9,16,16,28,NA,14,76,6,NA,NA,NA,"21","K",33,1,77,1,31,2,2,39,5,3,4,6,7,5,NA,NA,NA,NA,"台灣台北","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"心理學系",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"K","G","I",145,NA,NA,NA,NA,NA,NA,NA,FALSE
4250,"T2","interview","zho","2019-12-16 11:02:28",64,NA,NA,NA,NA,NA,NA,"DGE","IGK","swapped",1,1,1280,800,780,"TWN_001",5,6,2,4,62987,41,11,3,NA,NA,NA,NA,NA,52,"2019-12-17 04:33:27",0,0,8,8,1,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",NA,NA,NA,NA,NA,NA,NA,NA,NA
4263,"T2","interview","zho","2019-12-16 11:11:10",NA,NA,1,NA,1,NA,2,"GED","GKI","swapped",1,1,1280,720,780,"TWN_001",17,1816,11,42,14,19,10,10,8,15,8,48,12,741,"2019-12-16 11:53:40",1,0,48,48,2,NA,2,NA,2,NA,1,NA,2,NA,7,9,7,5,6,4,41,9,6,10,5,8,2,6,7,3,4,2,3,4,4,8,2,2,2,1,1,1,1,1,2,1,1,1,1,15,1,"9959",NA,NA,NA,8,23,19,38,NA,81,35,29,NA,NA,NA,"18","I",NA,2,NA,2,NA,2,4,25,13,5,7,5,5,10,NA,NA,"有時候作答的時候會忘記題目內容","之前有參與過其他心理學研究","台灣","台灣",NA,NA,"binary",2,2,1,2,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"英文系",NA,2,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","G","K",95,NA,NA,NA,NA,NA,NA,NA,FALSE
4265,"T2","interview","zho","2019-12-16 11:16:13",67,13,2,11,1,75,2,"EDG","GIK","swapped",1,1,1280,720,780,"TWN_001",19,31,5,3316,18,1166,10,11,9,12,4,330,10,948,"2019-12-16 12:51:26",1,0,48,48,1,63,1,79,1,24,2,21,2,13,6,8,6,21,9,3,75,5,8,4,5,11,2,8,9,6,2,4,7,9,5,3,2,1,2,1,1,1,1,1,2,1,1,1,1,14,2,"7416",NA,NA,NA,42,20,30,45,NA,20,50,22,NA,NA,NA,"18","I",30,2,21,2,29,2,2,34,6,7,6,8,28,7,NA,NA,NA,NA,"台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"國際貿易",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",284,NA,NA,NA,NA,NA,NA,NA,FALSE
4278,"T2","interview","zho","2019-12-16 11:33:07",1,1,2,50,2,1,2,"GDE","KGI","normal",1,1,1280,720,780,"TWN_001",11,6,6,34,17,6,8,5,8,10,4,43,9,806,"2019-12-16 11:46:33",1,0,48,48,1,101,1,78,1,72,1,67,1,18,4,7,4,7,11,2,23,8,5,8,4,6,2,1,7,4,8,8,6,7,5,1,1,1,2,1,1,1,1,1,2,1,1,1,1,16,2,"3754",NA,NA,NA,5,17,13,23,NA,22,40,18,NA,NA,NA,"18","G",18,1,71,1,56,2,3,44,16,5,5,5,5,5,NA,NA,NA,NA,"臺灣","臺灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"資訊科學系",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",324,NA,NA,NA,NA,NA,NA,NA,FALSE
4283,"T2","interview","zho","2019-12-16 11:42:14",NA,NA,1,NA,1,NA,2,"GDE","KIG","swapped",1,1,1440,900,780,"TWN_001",4,6,4,18,9,6,9,5,8,5,3,25,6,369,"2019-12-16 11:48:23",0,0,41,41,2,NA,2,NA,2,NA,1,NA,1,NA,4,7,3,6,7,2,17,4,3,6,4,4,2,3,9,9,5,6,1,3,3,3,5,1,1,1,1,1,1,1,2,1,1,1,1,15,1,"5767",NA,NA,NA,8,14,14,26,NA,26,26,24,NA,NA,NA,"19","I",NA,2,NA,2,NA,2,3,25,3,4,10,3,3,5,NA,NA,"還不錯","有，有趣","台灣","美國",NA,NA,"binary",2,2,1,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"企業管理",NA,2,1,2,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I","K","G",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
4292,"T2","interview","zho","2019-12-16 11:52:56",62,39,2,34,2,22,2,"DEG","GIK","normal",1,1,1536,864,780,"TWN_001",3,13,3,9,5,31,3,4,2,7,2,3,2,406,"2019-12-16 12:01:00",1,0,48,48,1,58,1,66,2,63,1,98,1,94,23,10,4,4,12,2,5,3,25,3,3,3,1,3,4,6,4,3,4,9,6,4,4,4,2,1,1,1,1,1,2,1,1,1,1,12,2,"2499",NA,NA,NA,4,12,11,17,NA,24,29,10,NA,NA,"無","20","G",75,2,28,2,28,2,2,5,2,34,3,4,3,7,NA,"不清楚","有點無聊","無","台灣","台灣",NA,NA,"vas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"政治",NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G","K","I",132,NA,NA,NA,NA,NA,NA,NA,FALSE
